"id","fecha_hora_registro","nombre_del_que_registra","entidad","cargo","fecha_hora_evento","incertidumbre_fecha","latitud","longitud","incertidumbre_ubicacion","tipo_movimiento_masa","origen","municipio","corregimiento","vereda_barrio","sector","direccion","muertes","heridos","desaparecidos","otras_afectaciones","fuente","observaciones","validado"
1328,2024-08-06 22:05:31.000,Oscar Sanchez,SIATA - AMVA,Analista,2023-12-25 22:00:00.000,Baja,"6.1924192033869625",-75.66753934182167,Media,Flujo,Lluvia,Medellín,Corregimiento 80 San Antonio de Prado,Montañita,,Calle 35 Sur # 89 A - 12,0,0,,,DAGRD,,true
1329,2024-08-06 22:05:31.000,Oscar Sanchez,SIATA - AMVA,Analista,2023-12-23 00:13:00.000,Baja,"6.2484616",-75.5458657,Media,Deslizamiento,Lluvia,Medellín,Comuna 8 Villa Hermosa,La Ladera,,Calle 65 # 35 - 02,0,0,,,DAGRD,,true
1330,2024-08-06 22:05:31.000,Oscar Sanchez,SIATA - AMVA,Analista,2023-12-25 22:00:00.000,Baja,"6.18188246127512",-75.6508853564801,Media,Deslizamiento,Lluvia,Medellín,Corregimiento 80 San Antonio de Prado,San Antonio de Prado,,Calle 44 A Sur # 75 B - 50 Primer nivel,0,0,,,DAGRD,,true
1331,2024-08-06 22:05:31.000,Oscar Sanchez,SIATA - AMVA,Analista,2023-11-20 22:00:00.000,Baja,"6.18858088000002",-75.65558764,Media,Deslizamiento,Lluvia,Medellín,Corregimiento 80 San Antonio de Prado,Área de Expansión San Antonio de Prado,,Carrera 79 # 36 Sur - 42,0,0,,,DAGRD,,true
1332,2024-08-06 22:05:31.000,Oscar Sanchez,SIATA - AMVA,Analista,2023-12-27 11:35:00.000,Baja,"6.25159589399999",-75.559858272,Media,Deslizamiento,Antrópico,Medellín,Comuna 10 La Candelaria,Los Ángeles,,Calle 57 # 42 - 15,0,0,,,DAGRD,,true
1333,2024-08-06 22:05:31.000,Oscar Sanchez,SIATA - AMVA,Analista,2023-12-29 06:00:00.000,Baja,"6.289478216681038",-75.53876785519962,Media,Deslizamiento,Lluvia,Medellín,Comuna 1 Popular,Carpinelo,,Carrera 23 # 101 AB - 15 Interior 109,0,0,,,DAGRD,,true
1334,2024-08-06 22:05:31.000,Oscar Sanchez,SIATA - AMVA,Analista,2023-12-29 16:00:00.000,Baja,"6.2889031433517255",-75.53724396784432,Media,Deslizamiento,Lluvia,Medellín,Comuna 1 Popular,Carpinelo,,Calle 101 AB # 22 C - 53 Interior 103,0,0,,,DAGRD,,true
1335,2024-08-06 22:05:31.000,Oscar Sanchez,SIATA - AMVA,Analista,2023-12-31 02:00:00.000,Baja,"6.2909098",-75.5400433,Media,Deslizamiento,Antrópico,Medellín,Comuna 1 Popular,Carpinelo,,Calle 101 AB # 22 D - 37 Interior 151,0,0,,,DAGRD,,true
1336,2024-08-06 22:05:31.000,Oscar Sanchez,SIATA - AMVA,Analista,2018-10-13 10:00:00.000,Baja,"6.2832382",-75.6120795,Media,Otro,Antrópico,Medellín,Comuna 7 Robledo,Santa Margarita,,Calle 65 A # 144 - 56 Interior 145,0,0,,,DAGRD,,true
1337,2024-08-06 22:05:31.000,Oscar Sanchez,SIATA - AMVA,Analista,2023-12-27 00:00:00.000,Media,"6.28795219199998",-75.584081348,Media,Caída de rocas,Lluvia,Medellín,Comuna 6 Doce de Octubre,Kennedy,,Carrera 79 # 89 B - 57,0,0,,,DAGRD,,true
1338,2024-08-06 22:05:31.000,Oscar Sanchez,SIATA - AMVA,Analista,2023-11-20 23:45:00.000,Baja,"6.18856330939244",-75.6555661326259,Media,Deslizamiento,Lluvia,Medellín,Corregimiento 80 San Antonio de Prado,San Antonio de Prado,,Carrera 79 # 36 Sur - 40 Interior 201,0,0,,,DAGRD,,true
1339,2024-08-06 22:05:31.000,Oscar Sanchez,SIATA - AMVA,Analista,2022-10-16 16:00:00.000,Baja,"6.2641974",-75.5545989,Media,Deslizamiento,Antrópico,Medellín,Comuna 3 Manrique,Manrique Central No.2,,Calle 71 A # 43 - 90,0,0,,,DAGRD,,true
1340,2024-08-06 22:05:31.000,Oscar Sanchez,SIATA - AMVA,Analista,2022-06-01 17:00:00.000,Baja,"6.260580898",-75.614232979,Media,Deslizamiento,Lluvia,Medellín,Comuna 13 San Javier,La Pradera,,Calle 48 B # 99 B - 03,0,0,,,DAGRD,,true
1341,2024-08-06 22:05:31.000,Oscar Sanchez,SIATA - AMVA,Analista,2023-11-01 15:00:00.000,Baja,"6.27786953692824",-75.6332482299422,Media,Deslizamiento,Lluvia,Medellín,Corregimiento 60 San Cristóbal,Cabecera Urbana Corregimiento San Cristóbal,,Calle 63 # 117 - 95,0,0,,,DAGRD,,true
1342,2024-08-06 22:05:31.000,Oscar Sanchez,SIATA - AMVA,Analista,2020-06-19 14:00:00.000,Baja,"6.18188246127512",-75.6508853564801,Media,Deslizamiento,Lluvia,Medellín,Corregimiento 80 San Antonio de Prado,San Antonio de Prado,,Calle 45 Sur # 83 - 55 Interior 101,0,0,,,DAGRD,,true
1343,2024-08-06 22:05:31.000,Oscar Sanchez,SIATA - AMVA,Analista,2024-04-22 00:30:00.000,Baja,"6.291263",-75.541238,Media,Deslizamiento,Lluvia,Medellín,Comuna 1 Popular,La Esperanza No.2,,Carrera 30 # 102 C - 68,0,0,,,DAGRD,,true
1344,2024-08-06 22:05:31.000,Oscar Sanchez,SIATA - AMVA,Analista,2024-04-21 23:30:00.000,Baja,"6.2696192293194",-75.5398409474851,Media,Deslizamiento,Antrópico,Medellín,Comuna 3 Manrique,La Cruz,,Carrera 25 # 77 - 50 Interior 201,0,0,,,DAGRD,,true
1345,2024-08-06 22:05:31.000,Oscar Sanchez,SIATA - AMVA,Analista,2024-04-22 10:00:00.000,Baja,"6.2691588",-75.5473213,Media,Deslizamiento,Antrópico,Medellín,Comuna 3 Manrique,El Raizal,,Carrera 29 # 76 - 15,0,0,,,DAGRD,,true
1346,2024-08-06 22:05:31.000,Oscar Sanchez,SIATA - AMVA,Analista,2024-04-21 23:00:00.000,Baja,"6.28097638",-75.53962264,Media,Deslizamiento,Lluvia,Medellín,Comuna 3 Manrique,María Cano-Carambolas,,Carrera 22 B # 90 A - 55 Ubicación de Referencia,0,0,,,DAGRD,,true
1347,2024-08-06 22:05:31.000,Oscar Sanchez,SIATA - AMVA,Analista,2024-04-23 11:00:00.000,Baja,"6.28005593",-75.55479477,Media,Deslizamiento,Lluvia,Medellín,Comuna 4 Aranjuez,La piñuela,,Carrera 47 # 87 - 86 Interior (102),0,0,,,DAGRD,,true
1348,2024-08-06 22:05:31.000,Oscar Sanchez,SIATA - AMVA,Analista,2024-02-11 18:00:00.000,Baja,"6.2521717",-75.5400433,Media,Deslizamiento,Lluvia,Medellín,Comuna 8 Villa Hermosa,LLanaditas,,Calle 59 # 16 D - 61 SECTOR EL FARO,0,0,,,DAGRD,,true
1349,2024-08-06 22:05:31.000,Oscar Sanchez,SIATA - AMVA,Analista,2024-04-25 12:00:00.000,Baja,"6.2734864348989685",-75.4975074345484,Media,Deslizamiento,Antrópico,Medellín,Corregimiento 90 Santa Elena,Piedras Blancas - Matasano,,Carrera 42 Este # 73 - 491 Dirección de referencia,0,0,,,DAGRD,,true
1350,2024-08-06 22:05:31.000,Oscar Sanchez,SIATA - AMVA,Analista,2024-03-25 15:00:00.000,Baja,"6.287939868105527",-75.54336285272076,Media,Caída de rocas,Lluvia,Medellín,Comuna 1 Popular,El Compromiso,,Calle 97 # 31 - 106 Interior 167 Dirección de referencia Casa 1,0,0,,,DAGRD,,true
1351,2024-08-06 22:05:31.000,Oscar Sanchez,SIATA - AMVA,Analista,2024-04-27 23:00:00.000,Baja,"6.319601208861735",-75.69077543481013,Media,Deslizamiento,Lluvia,Medellín,Corregimiento 50 San Sebastián de Palmitas,La Frisola,,,0,0,,,DAGRD,,true
1352,2024-08-06 22:05:31.000,Oscar Sanchez,SIATA - AMVA,Analista,2022-11-10 23:00:00.000,Baja,"6.2521717",-75.5400433,Media,Deslizamiento,Lluvia,Medellín,Comuna 8 Villa Hermosa,LLanaditas,,Carrera 16 D # 57 B - 70 Interior 0110,0,0,,,DAGRD,,true
1353,2024-08-06 22:05:31.000,Oscar Sanchez,SIATA - AMVA,Analista,2024-05-06 05:00:00.000,Baja,"6.2339808",-75.5356764,Media,Deslizamiento,Lluvia,Medellín,Comuna 8 Villa Hermosa,Las Estancias,,Calle 51 B # 1 Este - 111,0,0,,,DAGRD,,true
1354,2024-08-06 22:05:31.000,Oscar Sanchez,SIATA - AMVA,Analista,2024-04-28 14:00:00.000,Baja,"6.267404402889189",-75.53397134053866,Media,Caída de rocas,Lluvia,Medellín,Comuna 3 Manrique,San José La Cima No.2,,Calle 71 B # 22 - 32,0,0,,,DAGRD,,true
1355,2024-08-06 22:05:31.000,Oscar Sanchez,SIATA - AMVA,Analista,2024-04-30 01:00:00.000,Baja,"6.27429349",-75.65080971,Media,Deslizamiento,Antrópico,Medellín,Corregimiento 60 San Cristóbal,Área de Expansión San Cristóbal,,Calle 61 # 152 C - 128 Interior 131,0,0,,,DAGRD,,true
1356,2024-08-06 22:05:31.000,Oscar Sanchez,SIATA - AMVA,Analista,2024-05-02 12:00:00.000,Baja,"6.192467895712752",-75.6674038151728,Media,Deslizamiento,Lluvia,Medellín,Corregimiento 80 San Antonio de Prado,Montañita,,Calle 35 Sur # 89 A - 12,0,0,,,DAGRD,,true
1357,2024-08-06 22:05:31.000,Oscar Sanchez,SIATA - AMVA,Analista,2024-05-01 17:00:00.000,Baja,"6.20284137",-75.66649854,Media,Deslizamiento,Lluvia,Medellín,Corregimiento 80 San Antonio de Prado,Montañita,,Carrera 90 # 33 Sur - 46 De referencia,0,0,,,DAGRD,,true
1358,2024-08-06 22:05:31.000,Oscar Sanchez,SIATA - AMVA,Analista,2024-04-15 11:00:00.000,Baja,"6.2225499",-75.5965957,Media,Otro,Antrópico,Medellín,Comuna 9 Buenos Aires,Barrios de Jesús,,Calle 48 # 4 - 200 CASA HERMANITAS DE LOS POBRES DE SAN PEDRO CLAVER,0,0,,,DAGRD,,true
1359,2024-08-06 22:05:31.000,Oscar Sanchez,SIATA - AMVA,Analista,2024-05-03 09:00:00.000,Baja,"6.18188246127512",-75.6508853564801,Media,Deslizamiento,Lluvia,Medellín,Corregimiento 80 San Antonio de Prado,San Antonio de Prado,,Carrera 69 # 36 C Sur - 53,0,0,,,DAGRD,,true
1360,2024-08-06 22:05:31.000,Oscar Sanchez,SIATA - AMVA,Analista,2024-05-04 02:00:00.000,Baja,"6.26238696",-75.55449073,Media,Otro,Antrópico,Medellín,Comuna 3 Manrique,Manrique Central No.2,,Carrera 44 # 66 - 210,0,0,,,DAGRD,,true
1361,2024-08-06 22:05:31.000,Oscar Sanchez,SIATA - AMVA,Analista,2024-05-04 06:30:00.000,Baja,"6.24289971",-75.54203293,Media,Otro,Antrópico,Medellín,Comuna 8 Villa Hermosa,El Pinal,,Carrera 21 # 56 BD - 5 Interior 111,0,0,,,DAGRD,,true
1362,2024-08-06 22:05:31.000,Oscar Sanchez,SIATA - AMVA,Analista,2024-05-04 10:30:00.000,Baja,"6.28457566621704",-75.6093251770118,Media,Deslizamiento,Lluvia,Medellín,Corregimiento 60 San Cristóbal,Pajarito,,Calle 65 # 97 AE - 20 Torre 3,0,0,,,DAGRD,,true
1363,2024-08-06 22:05:31.000,Oscar Sanchez,SIATA - AMVA,Analista,2024-05-02 06:00:00.000,Baja,"6.26501391579549",-75.634921176243,Media,Deslizamiento,Lluvia,Medellín,Corregimiento 60 San Cristóbal,La Loma,,Calle 51 # 125 B - 176 Interior 105,0,0,,,DAGRD,,true
1364,2024-08-06 22:05:31.000,Oscar Sanchez,SIATA - AMVA,Analista,2024-05-09 08:00:00.000,Baja,"6.27668236",-75.53517644,Media,Deslizamiento,Lluvia,Medellín,Comuna 3 Manrique,Oriente,,Carrera 21 # 84 - 50,0,0,,,DAGRD,,true
1365,2024-08-06 22:05:31.000,Oscar Sanchez,SIATA - AMVA,Analista,2024-04-30 15:00:00.000,Baja,"6.2641974",-75.5545989,Media,Deslizamiento,Antrópico,Medellín,Comuna 3 Manrique,Manrique Central No.2,,Carrera 45 # 66 - 10,0,0,,,DAGRD,,true
1366,2024-08-06 22:05:31.000,Oscar Sanchez,SIATA - AMVA,Analista,2024-05-07 20:00:00.000,Baja,"6.18188246127512",-75.6508853564801,Media,Deslizamiento,Antrópico,Medellín,Corregimiento 80 San Antonio de Prado,San Antonio de Prado,,Calle 40 A Sur # 70 - 16,0,0,,,DAGRD,,true
1367,2024-08-06 22:05:31.000,Oscar Sanchez,SIATA - AMVA,Analista,2024-05-09 01:08:00.000,Baja,"6.22536504",-75.60741305,Media,Deslizamiento,Lluvia,Medellín,Comuna 16 Belén,Altavista,,Carrera 84 C # 20 - 60 Interior 232,0,0,,,DAGRD,,true
1368,2024-08-06 22:05:31.000,Oscar Sanchez,SIATA - AMVA,Analista,2024-05-14 16:00:00.000,Baja,"6.29472696",-75.58045582,Media,Deslizamiento,Antrópico,Medellín,Comuna 6 Doce de Octubre,San Martín de Porres,,Calle 96 B # 76 - 55,0,0,,,DAGRD,,true
1369,2024-08-06 22:05:31.000,Oscar Sanchez,SIATA - AMVA,Analista,2024-05-10 09:30:00.000,Baja,"6.30128043",-75.58539697,Media,Deslizamiento,Antrópico,Medellín,Comuna 6 Doce de Octubre,Picachito,,Calle 98 CC # 86 - 91,0,0,,,DAGRD,,true
1370,2024-08-06 22:05:31.000,Oscar Sanchez,SIATA - AMVA,Analista,2024-05-10 10:00:00.000,Baja,"6.25004646161965",-75.5393308233103,Media,Deslizamiento,Lluvia,Medellín,Comuna 8 Villa Hermosa,La Libertad,,Carrera 17 A # 57 - 76 Dirección de referencia,0,0,,,DAGRD,,true
1371,2024-08-06 22:05:31.000,Oscar Sanchez,SIATA - AMVA,Analista,2024-05-13 06:00:00.000,Baja,"6.16997752988346",-75.6524116266717,Media,Deslizamiento,Lluvia,Medellín,Corregimiento 80 San Antonio de Prado,San José,,Calle 65 Sur # 72 - 203,0,0,,,DAGRD,,true
1372,2024-08-06 22:05:31.000,Oscar Sanchez,SIATA - AMVA,Analista,2024-05-10 11:00:00.000,Baja,"6.180232919559868",-75.66158892726784,Media,Deslizamiento,Lluvia,Medellín,Corregimiento 80 San Antonio de Prado,La Florida,,,0,0,,,DAGRD,,true
1373,2024-08-06 22:05:31.000,Oscar Sanchez,SIATA - AMVA,Analista,2024-05-10 15:00:00.000,Baja,"6.27157324819773",-75.53960370117666,Media,Deslizamiento,Antrópico,Medellín,Comuna 3 Manrique,La Cruz,,Carrera 25 # 79 C - 66 Interior 118,0,0,,,DAGRD,,true
1374,2024-08-06 22:05:31.000,Oscar Sanchez,SIATA - AMVA,Analista,2024-05-10 20:00:00.000,Baja,"6.244153580807366",-75.54151526421334,Media,Deslizamiento,Lluvia,Medellín,Comuna 8 Villa Hermosa,Enciso,,Carrera 23 # 56 F - 11 De referencia,0,0,,,DAGRD,,true
1375,2024-08-06 22:05:31.000,Oscar Sanchez,SIATA - AMVA,Analista,2024-05-11 13:15:00.000,Baja,"6.266606977272619",-75.53365807271685,Media,Deslizamiento,Lluvia,Medellín,Comuna 3 Manrique,La Cruz,,Calle 71 AA # 22 - 46,0,0,,,DAGRD,,true
1376,2024-08-06 22:05:31.000,Oscar Sanchez,SIATA - AMVA,Analista,2024-05-12 09:00:00.000,Baja,"6.29938054",-75.55348902,Media,Deslizamiento,Lluvia,Medellín,Comuna 2 Santa Cruz,Andalucía,,Carrera 49 B # 107 - 203 Interior 186,0,0,,,DAGRD,,true
1377,2024-08-06 22:05:31.000,Oscar Sanchez,SIATA - AMVA,Analista,2024-05-14 11:00:00.000,Baja,"6.272150756040309",-75.59664025254042,Media,Deslizamiento,Lluvia,Medellín,Comuna 13 San Javier,El Pesebre,,Calle 59 # 81 - 43,0,0,,,DAGRD,,true
1378,2024-08-06 22:05:31.000,Oscar Sanchez,SIATA - AMVA,Analista,2024-05-14 23:30:00.000,Baja,"6.2909098",-75.5400433,Media,Deslizamiento,Lluvia,Medellín,Comuna 1 Popular,Carpinelo,,Calle 95 # 22 A - 70,0,0,,,DAGRD,,true
1379,2024-08-06 22:05:31.000,Oscar Sanchez,SIATA - AMVA,Analista,2024-05-15 09:00:00.000,Baja,"6.2068644",-75.6048047,Media,Deslizamiento,Lluvia,Medellín,Comuna 16 Belén,El Rincón,,Carrera 79 AA # 1 A Sur - 65,0,0,,,DAGRD,,true
1380,2024-08-06 22:05:31.000,Oscar Sanchez,SIATA - AMVA,Analista,2023-05-29 20:00:00.000,Baja,"6.2546423",-75.6288101,Media,Deslizamiento,Lluvia,Medellín,Comuna 13 San Javier,El Salado,,Calle 39 DA # 119 C - 141,0,0,,,DAGRD,,true
1381,2024-08-06 22:05:31.000,Oscar Sanchez,SIATA - AMVA,Analista,2024-05-15 14:40:00.000,Baja,"6.219007258975214",-75.63524520078055,Media,Otro,Antrópico,Medellín,Corregimiento 70 Altavista,Buga Patio Bonito,,Carrera 111 D # 12 - 90 Dirección de referencia,0,0,,,DAGRD,,true
1382,2024-08-06 22:05:31.000,Oscar Sanchez,SIATA - AMVA,Analista,2024-05-15 15:00:00.000,Baja,"6.327473483457297",-75.7034645048663,Media,Deslizamiento,Lluvia,Medellín,Corregimiento 50 San Sebastián de Palmitas,La Frisola,,Calle 116 # 228 - 21 Dirección de referencia,0,0,,,DAGRD,,true
1383,2024-08-06 22:05:31.000,Oscar Sanchez,SIATA - AMVA,Analista,2024-05-15 14:00:00.000,Baja,"6.2931868",-75.541724,Media,Deslizamiento,Lluvia,Medellín,Comuna 1 Popular,Santo Domingo Savio No.1,,Carrera 30 A # 111 - 96,0,0,,,DAGRD,,true
1384,2024-08-06 22:05:31.000,Oscar Sanchez,SIATA - AMVA,Analista,2024-05-15 11:00:00.000,Baja,"6.23818785",-75.53879716,Media,Deslizamiento,Lluvia,Medellín,Comuna 8 Villa Hermosa,Villa Hermosa,,Calle 56 # 14 B - 90 Interior (110),0,0,,,DAGRD,,true
1385,2024-08-06 22:05:31.000,Oscar Sanchez,SIATA - AMVA,Analista,2024-05-15 10:00:00.000,Baja,"6.199576373962125",-75.59344891356103,Media,Deslizamiento,Lluvia,Medellín,Comuna 15 Guayabal,El Rodeo,,Calle 11 C Sur # 54 - 35,0,0,,,DAGRD,,true
1386,2024-08-06 22:05:31.000,Oscar Sanchez,SIATA - AMVA,Analista,2024-05-16 06:00:00.000,Baja,"6.2068644",-75.6048047,Media,Deslizamiento,Lluvia,Medellín,Comuna 16 Belén,El Rincón,,Calle 2 B # 81 A - 513,0,0,,,DAGRD,,true
1387,2024-08-06 22:05:31.000,Oscar Sanchez,SIATA - AMVA,Analista,2024-05-15 22:00:00.000,Baja,"6.2060607",-75.575702,Media,Deslizamiento,Antrópico,Medellín,Comuna 14 El Poblado,Patio Bonito,,Carrera 48 # 4 Sur - 400,0,0,,,DAGRD,,true
1388,2024-08-06 22:05:31.000,Oscar Sanchez,SIATA - AMVA,Analista,2024-05-15 23:00:00.000,Baja,"6.23675013",-75.47640063,Media,Deslizamiento,Lluvia,Medellín,Corregimiento 90 Santa Elena,Barro Blanco,,Carrera 54 A Este # 51 A - 92,0,0,,,DAGRD,,true
1389,2024-08-06 22:05:31.000,Oscar Sanchez,SIATA - AMVA,Analista,2024-05-16 11:00:00.000,Baja,"6.23727947",-75.47809422,Media,Deslizamiento,Lluvia,Medellín,Corregimiento 90 Santa Elena,Barro Blanco,,Carrera 53 Este # 51 A - 206 dirección de referencia,0,0,,,DAGRD,,true
1390,2024-08-06 22:05:31.000,Oscar Sanchez,SIATA - AMVA,Analista,2024-05-15 06:00:00.000,Baja,"6.23278074776511",-75.6474452661509,Media,Deslizamiento,Lluvia,Medellín,Corregimiento 70 Altavista,Aguas Frias,,Calle 31 A # 115 - 100,0,0,,,DAGRD,,true
1391,2024-08-06 22:05:31.000,Oscar Sanchez,SIATA - AMVA,Analista,2024-05-17 02:03:00.000,Baja,"6.24930602",-75.54147577,Media,Deslizamiento,Lluvia,Medellín,Comuna 8 Villa Hermosa,Trece de Noviembre,,Calle 57 # 17 B - 200 Interior 153,0,0,,,DAGRD,,true
1392,2024-08-06 22:05:31.000,Oscar Sanchez,SIATA - AMVA,Analista,2024-05-13 16:00:00.000,Baja,"6.221784332688069",-75.70390170493522,Media,Deslizamiento,Lluvia,Medellín,Corregimiento 80 San Antonio de Prado,San Antonio de Prado,,Carrera 78 A # 45 Sur - 48 dirección de referencia,0,0,,,DAGRD,,true
1393,2024-08-06 22:05:31.000,Oscar Sanchez,SIATA - AMVA,Analista,2024-05-16 15:00:00.000,Baja,"6.295479144323789",-75.55325833337847,Media,Deslizamiento,Lluvia,Medellín,Comuna 2 Santa Cruz,Villa del Socorro,,Carrera 48 A # 105 A - 8,0,0,,,DAGRD,,true
1394,2024-08-06 22:05:31.000,Oscar Sanchez,SIATA - AMVA,Analista,2024-05-10 22:00:00.000,Baja,"6.1990261",-75.5778849,Media,Deslizamiento,Lluvia,Medellín,Comuna 14 El Poblado,La Aguacatala,,Carrera 43 B # 8 Sur - 11,0,0,,,DAGRD,,true
1395,2024-08-06 22:05:31.000,Oscar Sanchez,SIATA - AMVA,Analista,2024-02-05 06:00:00.000,Baja,"6.361856190496661",-75.6933158883444,Media,Deslizamiento,Lluvia,Medellín,Corregimiento 50 San Sebastián de Palmitas,Urquita,,Carrera 194 # 185 - 751 Dirección de referencia,0,0,,,DAGRD,,true
1396,2024-08-06 22:05:31.000,Oscar Sanchez,SIATA - AMVA,Analista,2022-06-28 08:00:00.000,Baja,"6.2161401",-75.56697,Media,Deslizamiento,Antrópico,Medellín,Comuna 14 El Poblado,Castropol,,Calle 26 # 39 - 70 URBANIZACION VELEROS DEL ESTE,0,0,,,DAGRD,,true
1397,2024-08-06 22:05:31.000,Oscar Sanchez,SIATA - AMVA,Analista,2024-05-21 18:00:00.000,Baja,"6.26817717",-75.60244862,Media,Otro,Antrópico,Medellín,Comuna 12 La América,Calasanz Parte Alta,,Calle 51 # 84 - 181,0,0,,,DAGRD,,true
1398,2024-08-06 22:05:31.000,Oscar Sanchez,SIATA - AMVA,Analista,2024-05-21 18:00:00.000,Baja,"6.272208744881143",-75.59704392499641,Media,Deslizamiento,Lluvia,Medellín,Comuna 13 San Javier,El Pesebre,,Calle 59 # 81 - 89 Interior 112,0,0,,,DAGRD,,true
1399,2024-08-06 22:05:31.000,Oscar Sanchez,SIATA - AMVA,Analista,2024-05-21 18:00:00.000,Baja,"6.246416538958839",-75.62273765781175,Media,Deslizamiento,Lluvia,Medellín,Comuna 13 San Javier,Betania,,Calle 34 B # 106 - 25,0,0,,,DAGRD,,true
1400,2024-08-06 22:05:31.000,Oscar Sanchez,SIATA - AMVA,Analista,2024-05-21 18:00:00.000,Baja,"6.25245392",-75.62668714,Media,Deslizamiento,Lluvia,Medellín,Comuna 13 San Javier,Nuevos Conquistadores,,Carrera 115 B # 39 BF - 08,0,0,,,DAGRD,,true
1401,2024-08-06 22:05:31.000,Oscar Sanchez,SIATA - AMVA,Analista,2024-05-21 18:00:00.000,Baja,"6.2796346560557685",-75.61321800097163,Media,Deslizamiento,Lluvia,Medellín,Corregimiento 60 San Cristóbal,Área de Expansión Pajarito,,Calle 63 AG # 101 - 113 UNIDAD RESIDENCIAL COLINAS DE OCCIDENTE BLOQUE 22,0,0,,,DAGRD,,true
1402,2024-08-06 22:05:31.000,Oscar Sanchez,SIATA - AMVA,Analista,2024-05-23 06:00:00.000,Baja,"6.23278074776511",-75.6474452661509,Media,Deslizamiento,Lluvia,Medellín,Corregimiento 70 Altavista,Aguas Frias,,Carrera 111 C # 30 - 147,0,0,,,DAGRD,,true
1403,2024-08-06 22:05:31.000,Oscar Sanchez,SIATA - AMVA,Analista,2024-02-29 23:00:00.000,Baja,"6.2518578",-75.6215362,Media,Deslizamiento,Lluvia,Medellín,Comuna 13 San Javier,Veinte de Julio,,Calle 35 D # 107 - 37,0,0,,,DAGRD,,true
1404,2024-08-06 22:05:31.000,Oscar Sanchez,SIATA - AMVA,Analista,2024-05-22 14:30:00.000,Baja,"6.28815902",-75.59948146,Media,Deslizamiento,Lluvia,Medellín,Comuna 7 Robledo,Monteclaro,,Carrera 96 # 70 D - 30,0,0,,,DAGRD,,true
1405,2024-08-06 22:05:31.000,Oscar Sanchez,SIATA - AMVA,Analista,2023-05-29 20:00:00.000,Baja,"6.2490532",-75.6368111,Media,Deslizamiento,Antrópico,Medellín,Comuna 13 San Javier,Nuevos Conquistadores,,Carrera 117 B # 36 C - 42,0,0,,,DAGRD,,true
1406,2024-08-06 22:05:31.000,Oscar Sanchez,SIATA - AMVA,Analista,2024-05-23 10:00:00.000,Baja,"6.292089356109513",-75.58923769823323,Media,Deslizamiento,Lluvia,Medellín,Comuna 7 Robledo,Aures No.1,,Carrera 92 # 88 - 64 Parroquia San Ignacio Mártir,0,0,,,DAGRD,,true
1407,2024-08-06 22:05:31.000,Oscar Sanchez,SIATA - AMVA,Analista,2024-05-23 18:30:00.000,Baja,"6.279559565571529",-75.61317443732733,Media,Deslizamiento,Lluvia,Medellín,Comuna 7 Robledo,Santa Margarita,,Calle 63 AG # 101 - 113 Interior 9804,0,0,,,DAGRD,,true
1408,2024-08-06 22:05:31.000,Oscar Sanchez,SIATA - AMVA,Analista,2024-05-28 18:30:00.000,Baja,"6.2896573",-75.6106246,Media,Deslizamiento,Lluvia,Medellín,Comuna 7 Robledo,Pajarito,,Carrera 96 # 65 A - 49,0,0,,,DAGRD,,true
1409,2024-08-06 22:05:31.000,Oscar Sanchez,SIATA - AMVA,Analista,2024-05-24 17:00:00.000,Baja,"6.2968266",-75.553067,Media,Deslizamiento,Antrópico,Medellín,Comuna 1 Popular,Moscú No.2,,Calle 99 # 39 A - 28,0,0,,,DAGRD,,true
1410,2024-08-06 22:05:31.000,Oscar Sanchez,SIATA - AMVA,Analista,2024-05-23 20:30:00.000,Baja,"6.28803944",-75.60124339,Media,Deslizamiento,Lluvia,Medellín,Comuna 7 Robledo,Monteclaro,,Calle 68 B # 95 - 59,0,0,,,DAGRD,,true
1411,2024-08-06 22:05:31.000,Oscar Sanchez,SIATA - AMVA,Analista,2024-05-24 08:30:00.000,Baja,"6.278405416548819",-75.56058448767101,Media,Deslizamiento,Lluvia,Medellín,Comuna 4 Aranjuez,Aranjuez,,Carrera 50 D # 84 - 92 Interior 109,0,0,,,DAGRD,,true
1412,2024-08-06 22:05:31.000,Oscar Sanchez,SIATA - AMVA,Analista,2024-05-23 20:30:00.000,Baja,"6.273913886514244",-75.62035858517282,Media,Deslizamiento,Lluvia,Medellín,Comuna 7 Robledo,Santa Margarita,,Calle 62 # 109 A - 120 De referencia,0,0,,,DAGRD,,true
1413,2024-08-06 22:05:31.000,Oscar Sanchez,SIATA - AMVA,Analista,2024-05-22 22:00:00.000,Baja,"6.29000861723016",-75.6062982774225,Media,Deslizamiento,Lluvia,Medellín,Corregimiento 60 San Cristóbal,Área de Expansión Pajarito,,Carrera 109 A # 63 B - 321,0,0,,,DAGRD,,true
1414,2024-08-06 22:05:31.000,Oscar Sanchez,SIATA - AMVA,Analista,2024-05-24 06:00:00.000,Baja,"6.263368867793711",-75.53895036697705,Media,Caída de rocas,Lluvia,Medellín,Comuna 3 Manrique,Versalles No.2,,Calle 69 D # 24 C - 72 Interior 138,0,0,,,DAGRD,,true
1415,2024-08-06 22:05:31.000,Oscar Sanchez,SIATA - AMVA,Analista,2024-05-24 10:00:00.000,Baja,"6.269980901125454",-75.58695830695999,Media,Deslizamiento,Lluvia,Medellín,Comuna 7 Robledo,San Germán,,Calle 65 # 74 C - 272 Interior 104,0,0,,,DAGRD,,true
